lat,lng,min,day
36.1713,-115.143,24631.4,18
36.1713,-115.143,24632.4,18
36.1713,-115.143,24633.4,18
36.1713,-115.143,24634.4,18
36.1713,-115.143,24635.4,18
36.1713,-115.143,24636.4,18
36.1713,-115.143,24637.4,18
36.1713,-115.143,24638.2,18
36.1713,-115.143,24639.2,18
36.1713,-115.143,24640.2,18
36.1713,-115.143,24641.3,18
36.1713,-115.143,24642.4,18
36.1713,-115.143,24643.4,18
36.1713,-115.143,24644.4,18
36.1713,-115.143,24645.4,18
36.1713,-115.143,24646.4,18
36.1713,-115.143,24647.5,18
36.1713,-115.143,24648.5,18
36.1713,-115.143,24649.5,18
36.1713,-115.143,24650.6,18
36.1713,-115.143,24651.6,18
36.1713,-115.143,24652.7,18
36.1713,-115.143,24653.7,18
36.1713,-115.143,24654.7,18
36.1713,-115.143,24655.7,18
36.1713,-115.143,24656.7,18
36.1713,-115.143,24657.7,18
36.1713,-115.143,24658.8,18
36.1713,-115.143,24659.8,18
36.1713,-115.143,24660.9,18
36.1713,-115.143,24661.7,18
36.1713,-115.143,24662.5,18
36.1713,-115.143,24663.4,18
36.1713,-115.143,24664.9,18
36.1713,-115.143,24665.9,18
36.1713,-115.143,24666.9,18
36.1713,-115.143,24667.9,18
36.1713,-115.143,24669.4,18
36.1713,-115.143,24670.4,18
36.1713,-115.143,24671.4,18
36.1713,-115.143,24672.4,18
36.1713,-115.143,24673.4,18
36.1713,-115.143,24674.4,18
36.1713,-115.143,24675.4,18
36.1713,-115.143,24676.4,18
36.1713,-115.143,24677.5,18
36.1713,-115.143,24678.5,18
36.1713,-115.143,24679.5,18
36.1713,-115.143,24680.5,18
36.1713,-115.143,24681.5,18
36.1713,-115.143,24682.5,18
36.1713,-115.143,24683.6,18
36.1713,-115.143,24684.6,18
36.1713,-115.143,24685.6,18
36.1713,-115.143,24686.6,18
36.1713,-115.143,24687.6,18
36.1713,-115.143,24688.6,18
36.1713,-115.143,24689.6,18
36.1713,-115.143,24690.6,18
36.1713,-115.143,24691.6,18
36.1713,-115.143,24692.6,18
36.1713,-115.143,24693.6,18
36.1713,-115.143,24694.4,18
36.1713,-115.143,24695.3,18
36.1713,-115.143,24696.1,18
36.1713,-115.143,24697,18
36.1713,-115.143,24697.7,18
36.1713,-115.143,24698.7,18
36.1713,-115.143,24699.5,18
36.1713,-115.143,24700.4,18
36.1713,-115.143,24701.2,18
36.1713,-115.143,24702.8,18
36.1713,-115.143,24703.9,18
36.1713,-115.143,24704.9,18
36.1713,-115.143,24705.9,18
36.1713,-115.143,24706.8,18
36.1713,-115.143,24707.6,18
36.1713,-115.143,24708.5,18
36.1713,-115.143,24708.6,18
36.1713,-115.143,24710,18
36.1713,-115.143,24711,18
36.1713,-115.143,24711.8,18
36.1713,-115.143,24712.7,18
36.1713,-115.143,24713.5,18
36.1713,-115.143,24714.4,18
36.1713,-115.143,24715.8,18
36.1713,-115.143,24716.8,18
36.1713,-115.143,24717.8,18
36.1713,-115.143,24718.8,18
36.1713,-115.143,24719.8,18
36.1713,-115.143,24720.6,18
36.1713,-115.143,24721.5,18
36.1713,-115.143,24722.3,18
36.1713,-115.143,24723.2,18
36.1713,-115.143,24724.5,18
36.1713,-115.143,24725.5,18
36.1713,-115.143,24726.5,18
36.1713,-115.143,24727.3,18
36.1713,-115.143,24728.1,18
36.1713,-115.143,24729.1,18
36.1713,-115.143,24729.9,18
36.1713,-115.143,24731.6,18
36.1713,-115.143,24732.6,18
36.1713,-115.143,24733.6,18
36.1713,-115.143,24734.6,18
36.1713,-115.143,24735.6,18
36.1713,-115.143,24736.6,18
36.1713,-115.143,24737.6,18
36.1713,-115.143,24738.5,18
36.1713,-115.143,24739.3,18
36.1713,-115.143,24740.2,18
36.1713,-115.143,24740.9,18
36.1713,-115.143,24741.7,18
36.1713,-115.143,24742.5,18
36.1713,-115.143,24743.4,18
36.1713,-115.143,24744.2,18
36.1713,-115.143,24745.3,18
36.1713,-115.143,24746.4,18
36.1713,-115.143,24747.4,18
36.1713,-115.143,24748.4,18
36.1713,-115.143,24749.4,18
36.1713,-115.143,24750.4,18
36.1713,-115.143,24751.4,18
36.1713,-115.143,24752.4,18
36.1713,-115.143,24753.5,18
36.1713,-115.143,24754.5,18
36.1713,-115.143,24755.3,18
36.1713,-115.143,24756.1,18
36.1713,-115.143,24756.9,18
36.1713,-115.143,24757.7,18
36.1713,-115.143,24758.5,18
36.1713,-115.143,24759.3,18
36.1713,-115.143,24760.2,18
36.1713,-115.143,24761,18
36.1713,-115.143,24761.7,18
36.1713,-115.143,24762.6,18
36.1713,-115.143,24763.7,18
36.1713,-115.143,24764.7,18
36.1713,-115.143,24765.7,18
36.1713,-115.143,24766.9,18
36.1713,-115.143,24767.8,18
36.1713,-115.143,24768.6,18
36.1713,-115.143,24769.5,18
36.1713,-115.143,24770.3,18
36.1713,-115.143,24771.2,18
36.1713,-115.143,24771.9,18
36.1713,-115.143,24772.8,18
36.1713,-115.143,24773.6,18
36.1713,-115.143,24774.4,18
36.1713,-115.143,24775.5,18
36.1713,-115.143,24776.3,18
36.1713,-115.143,24777.2,18
36.1713,-115.143,24778.1,18
36.1713,-115.143,24779.6,18
36.1713,-115.143,24780.6,18
36.1713,-115.143,24781.6,18
36.1713,-115.143,24782.6,18
36.1713,-115.143,24783.7,18
36.1713,-115.143,24784.7,18
36.1713,-115.143,24785.7,18
36.1713,-115.143,24786.7,18
36.1713,-115.143,24787.7,18
36.1713,-115.143,24788.8,18
36.1713,-115.143,24789.6,18
36.1713,-115.143,24790.5,18
36.1713,-115.143,24791.3,18
36.1713,-115.143,24792.2,18
36.1713,-115.143,24793.4,18
36.1713,-115.143,24794.4,18
36.1713,-115.143,24795.4,18
36.1713,-115.143,24796.3,18
36.1713,-115.143,24797.1,18
36.1713,-115.143,24798,18
36.1713,-115.143,24798.8,18
36.1713,-115.143,24799.6,18
36.1713,-115.143,24800.5,18
36.1713,-115.143,24801.3,18
36.1713,-115.143,24802.2,18
36.1713,-115.143,24802.9,18
36.1713,-115.143,24803.7,18
36.1713,-115.143,24804.6,18
36.1713,-115.143,24805.5,18
36.1713,-115.143,24806.3,18
36.1713,-115.143,24807.1,18
36.1713,-115.143,24807.9,18
36.1713,-115.143,24808.8,18
36.1713,-115.143,24809.7,18
36.1713,-115.143,24810.4,18
36.1713,-115.143,24811.3,18
36.1713,-115.143,24812.2,18
36.1713,-115.143,24813,18
36.1713,-115.143,24813.9,18
36.1713,-115.143,24814.7,18
36.1713,-115.143,24815.6,18
36.1713,-115.143,24816.4,18
36.1713,-115.143,24817.2,18
36.1713,-115.143,24818.1,18
36.1713,-115.143,24818.9,18
36.1713,-115.143,24819.7,18
36.1713,-115.143,24820.6,18
36.1713,-115.143,24821.3,18
36.1638,-115.147,24822.1,18
36.1638,-115.147,24822.9,18
36.1651,-115.147,24823.8,18
36.1557,-115.15,24824.5,18
36.1577,-115.153,24825.4,18
36.1577,-115.153,24826.2,18
36.1577,-115.153,24827.1,18
36.1564,-115.151,24827.9,18
36.1557,-115.15,24828.8,18
36.1489,-115.159,24829.6,18
36.1523,-115.154,24830.5,18
36.1348,-115.16,24831.3,18
36.1348,-115.16,24832.3,18
36.1386,-115.158,24833.2,18
36.1402,-115.156,24834.1,18
36.1402,-115.156,24834.9,18
36.1402,-115.156,24835.7,18
36.1396,-115.157,24837,18
36.1359,-115.16,24838.6,18
36.1364,-115.163,24839.6,18
36.1443,-115.153,24840.6,18
36.1422,-115.155,24841.5,18
36.1359,-115.16,24842.3,18
36.1359,-115.16,24843.2,18
36.1359,-115.16,24844,18
36.1348,-115.166,24844.9,18
36.1348,-115.166,24845.7,18
36.1348,-115.166,24846.6,18
36.1348,-115.166,24847.4,18
36.1288,-115.175,24848.4,18
36.1288,-115.175,24849.4,18
36.1348,-115.166,24850.3,18
36.1348,-115.166,24851.1,18
36.1348,-115.166,24852,18
36.1348,-115.166,24852.8,18
36.1348,-115.166,24853.6,18
36.1348,-115.166,24854.4,18
36.1348,-115.166,24855.2,18
36.1348,-115.166,24856.1,18
36.1348,-115.166,24856.9,18
36.1348,-115.166,24857.2,18
36.1348,-115.166,24857.3,18
36.1348,-115.166,24858.1,18
36.1324,-115.168,24858.9,18
36.1288,-115.175,24859.8,18
36.1288,-115.175,24860.7,18
36.1288,-115.175,24861.7,18
36.1288,-115.175,24862.7,18
36.1288,-115.175,24863.7,18
36.1288,-115.175,24864.7,18
36.1331,-115.166,24865.5,18
36.1331,-115.166,24865.6,18
36.1288,-115.175,24866.5,18
36.1288,-115.175,24867.3,18
36.1317,-115.169,24868.2,18
36.1359,-115.16,24869.4,18
36.1288,-115.175,24870.4,18
36.1288,-115.175,24871.4,18
36.1288,-115.175,24872.5,18
36.1288,-115.175,24873.5,18
36.1288,-115.175,24874.5,18
36.1288,-115.175,24875.5,18
36.1288,-115.175,24876.5,18
36.1288,-115.175,24877.5,18
36.1288,-115.175,24878.5,18
36.1288,-115.175,24879.6,18
36.1348,-115.16,24880.7,18
36.1348,-115.16,24881.7,18
36.1368,-115.156,24882.7,18
36.1366,-115.163,24883.5,18
36.1366,-115.164,24884.3,18
36.1327,-115.17,24885.2,18
36.1392,-115.161,24886,18
36.1443,-115.153,24886.8,18
36.1366,-115.164,24887.5,18
36.1443,-115.153,24888.3,18
36.1415,-115.156,24889.1,18
36.1443,-115.153,24889.9,18
36.1443,-115.153,24890.7,18
36.1443,-115.153,24891.5,18
36.1443,-115.153,24892.4,18
36.1389,-115.16,24893.2,18
36.1276,-115.176,24894,18
36.1276,-115.176,24894.8,18
36.1276,-115.176,24895.6,18
36.1276,-115.176,24896.4,18
36.1276,-115.176,24897.1,18
36.1379,-115.16,24897.9,18
36.1379,-115.162,24898.8,18
36.1375,-115.167,24899.6,18
36.1375,-115.167,24900.5,18
36.1375,-115.167,24901.3,18
36.1344,-115.172,24902.1,18
36.1382,-115.173,24903,18
36.1382,-115.173,24903.8,18
36.1382,-115.173,24904.7,18
36.1382,-115.173,24905.4,18
36.1382,-115.173,24906.3,18
36.1306,-115.177,24907.1,18
36.124,-115.178,24907.9,18
36.1158,-115.178,24908.7,18
36.0999,-115.18,24909.3,18
36.0904,-115.181,24910.2,18
36.0761,-115.181,24911,18
36.0715,-115.18,24911.9,18
36.0445,-115.182,24912.7,18
36.0592,-115.182,24913.5,18
36.0371,-115.203,24914.3,18
36.0371,-115.203,24915.2,18
36.0332,-115.207,24916.1,18
36.0305,-115.213,24916.9,18
36.0203,-115.268,24920.2,18
36.025,-115.25,24921,18
36.0308,-115.25,24921.9,18
36.0301,-115.255,24922.2,18
36.0225,-115.282,24923.1,18
36.0217,-115.283,24924.2,18
36.0184,-115.283,24925.3,18
36.0184,-115.283,24926.3,18
36.0184,-115.283,24927.4,18
36.0267,-115.281,24928.3,18
36.0206,-115.279,24929.2,18
36.0206,-115.279,24930.1,18
36.0206,-115.279,24931,18
36.0254,-115.3,24931.8,18
36.029,-115.328,24932.6,18
36.0328,-115.344,24933.4,18
36.0291,-115.317,24934.2,18
36.0292,-115.346,24935.1,18
36.0292,-115.346,24935.9,18
36.0296,-115.349,24936.7,18
36.0296,-115.349,24937.5,18
36.0212,-115.321,24938.3,18
36.005,-115.441,24939.7,18
35.9954,-115.468,24940.4,18
35.9963,-115.469,24941.3,18
36.0129,-115.5,24942.2,18
36.0129,-115.5,24943,18
36.0232,-115.523,24943.9,18
36.0239,-115.534,24944.8,18
36.0239,-115.534,24945.6,18
36.0239,-115.534,24946.4,18
36.0239,-115.534,24947.3,18
36.0058,-115.615,24948.1,18
36.0063,-115.609,24948.9,18
36.033,-115.635,24951.6,18
36.0325,-115.702,24952.3,18
36.0333,-115.703,24954.3,18
36.0333,-115.703,24955.2,18
36.0736,-115.769,24956,18
36.067,-115.762,24956.9,18
36.0954,-115.805,24958.6,18
36.0954,-115.805,24959.5,18
36.1222,-115.849,24960.2,18
36.1057,-115.95,24961,18
36.1025,-115.86,24961.9,18
36.1104,-115.883,24962.7,18
36.1104,-115.883,24963.6,18
36.1711,-115.917,24964.3,18
36.1301,-115.867,24965.1,18
36.1497,-115.899,24966,18
36.1497,-115.899,24966.8,18
36.1524,-115.904,24967.7,18
36.1936,-115.968,24970.4,18
36.2112,-115.988,24971.5,18
36.2615,-116.004,24975.8,18
36.2638,-116.064,24980.4,18
36.2579,-116.035,24981.4,18
36.2735,-116.131,24984.9,18
36.3023,-116.192,24989,18
36.3292,-116.268,24993.3,18
36.345,-116.328,24997.3,18
36.3139,-116.391,25001.3,18
36.3039,-116.449,25005.3,18
36.3142,-116.539,25009.7,18
36.3462,-116.618,25014.1,18
36.3753,-116.694,25018.9,18
36.3649,-116.705,25021.1,18
36.3663,-116.704,25022.9,18
36.3658,-116.705,25026.5,18
36.3964,-116.767,25030.4,18
36.4409,-116.833,25034.6,18
36.4473,-116.842,25035.3,18
36.4613,-116.866,25038.6,18
36.4514,-116.862,25054.6,18
36.4369,-116.822,25058.2,18
36.4209,-116.81,25062.2,18
36.4202,-116.812,25065.8,18
36.4199,-116.813,25069.3,18
36.4201,-116.812,25072.9,18
36.4208,-116.811,25076.4,18
36.4208,-116.81,25080.5,18
36.4417,-116.835,25085.2,18
36.4239,-116.849,25089.3,18
36.3741,-116.848,25093.9,18
36.3261,-116.828,25098,18
36.2963,-116.815,25102,18
36.286,-116.826,25106,18
36.2858,-116.826,25110,19
36.2859,-116.826,25113.5,19
36.2936,-116.819,25117.2,19
36.2686,-116.786,25121.4,19
36.2297,-116.768,25125.5,19
36.2299,-116.767,25129.4,19
36.2298,-116.768,25134.1,19
36.23,-116.768,25138.8,19
36.2297,-116.767,25142.6,19
36.2382,-116.77,25146.1,19
36.2686,-116.786,25150.4,19
36.3164,-116.822,25154.5,19
36.3321,-116.807,25158.5,19
36.3523,-116.794,25162.6,19
36.3637,-116.802,25166.6,19
36.3679,-116.81,25170.8,19
36.381,-116.82,25174.8,19
36.3811,-116.848,25179.1,19
36.4252,-116.849,25183.4,19
36.4565,-116.865,25187.2,19
36.4978,-116.875,25190.8,19
36.5562,-116.894,25195.2,19
36.5916,-116.953,25199.3,19
36.6264,-117.009,25203.3,19
36.6391,-117.036,25207.3,19
36.6164,-117.072,25211.3,19
36.603,-117.102,25214.8,19
36.6065,-117.115,25219.9,19
36.6071,-117.115,25223.6,19
36.6068,-117.115,25227.2,19
36.6068,-117.115,25230.7,19
36.6062,-117.115,25234.3,19
36.6062,-117.115,25237.9,19
36.6076,-117.144,25241.7,19
36.5674,-117.195,25245.8,19
36.506,-117.225,25250,19
36.448,-117.243,25254.2,19
36.413,-117.275,25258.2,19
36.3634,-117.287,25262.1,19
36.3464,-117.318,25265.8,19
36.3414,-117.396,25270.5,19
36.338,-117.422,25274.6,19
36.2768,-117.369,25278.5,19
36.1957,-117.331,25283.2,19
36.1463,-117.297,25287.2,19
36.0677,-117.283,25291.5,19
36.0166,-117.325,25295.7,19
35.9621,-117.337,25300.5,19
35.8922,-117.332,25304.6,19
35.8102,-117.345,25308.6,19
35.7606,-117.373,25312.6,19
35.7557,-117.382,25316.7,19
35.7561,-117.382,25320.3,19
35.742,-117.398,25324.7,19
35.6867,-117.383,25329,19
35.6558,-117.447,25333.1,19
35.6458,-117.521,25337.1,19
35.6228,-117.6,25341.3,19
35.6228,-117.6,25342.1,19
35.6228,-117.6,25342.9,19
35.625,-117.646,25343.7,19
35.6216,-117.652,25344.5,19
35.6226,-117.661,25345.3,19
35.6226,-117.661,25346.1,19
35.6226,-117.661,25347,19
35.6226,-117.661,25347.8,19
35.6368,-117.67,25349,19
35.6368,-117.67,25349.8,19
35.6368,-117.67,25350.6,19
35.6368,-117.67,25351.5,19
35.6363,-117.671,25352.3,19
35.6363,-117.671,25353.1,19
35.6363,-117.671,25353.9,19
35.6363,-117.671,25354.8,19
35.6363,-117.671,25355.6,19
35.6362,-117.671,25356.9,19
35.6362,-117.671,25357.7,19
35.6362,-117.671,25358.6,19
35.6362,-117.671,25359.4,19
35.6363,-117.671,25360.2,19
35.6363,-117.671,25360.9,19
35.6363,-117.671,25362.3,19
35.6369,-117.672,25363.6,19
35.6364,-117.671,25363.8,19
35.6363,-117.671,25364.5,19
35.6363,-117.671,25365.3,19
35.6364,-117.671,25366.1,19
35.6364,-117.671,25366.9,19
35.6362,-117.671,25367.7,19
35.6364,-117.671,25368.5,19
35.6364,-117.671,25369.3,19
35.6364,-117.671,25370.2,19
35.6364,-117.671,25371,19
35.6441,-117.67,25371.9,19
35.6441,-117.67,25372.7,19
35.6441,-117.67,25373.6,19
35.6441,-117.67,25374.4,19
35.6441,-117.67,25375.3,19
35.6442,-117.67,25376.3,19
35.6442,-117.67,25377.2,19
35.6442,-117.67,25378,19
35.6442,-117.67,25378.9,19
35.6442,-117.67,25380.4,19
35.6442,-117.67,25381.4,19
35.6442,-117.67,25382.5,19
35.6442,-117.67,25383.5,19
35.6442,-117.67,25384.6,19
35.6442,-117.67,25385.6,19
35.6442,-117.67,25386.7,19
35.6442,-117.67,25387.7,19
35.6442,-117.67,25388.8,19
35.6442,-117.67,25389.9,19
35.6442,-117.67,25395.1,19
35.6442,-117.67,25400.1,19
35.6442,-117.67,25401.2,19
35.6442,-117.67,25402.2,19
35.6442,-117.67,25403.1,19
35.6442,-117.67,25403.9,19
35.6442,-117.67,25404.8,19
35.6442,-117.67,25408.8,19
35.6442,-117.67,25409.4,19
35.6442,-117.67,25410.3,19
35.6442,-117.67,25411.1,19
35.6442,-117.67,25412,19
35.6442,-117.67,25413.7,19
35.6442,-117.67,25414.7,19
35.644,-117.67,25415.6,19
35.644,-117.67,25416.5,19
35.644,-117.67,25417.3,19
35.644,-117.67,25418.2,19
35.6364,-117.671,25418.9,19
35.6364,-117.671,25419.7,19
35.6364,-117.671,25420.6,19
35.6364,-117.671,25421.4,19
35.6364,-117.671,25423.1,19
35.6365,-117.671,25424,19
35.6365,-117.671,25424.8,19
35.6365,-117.671,25425.7,19
35.6365,-117.671,25426.5,19
35.6364,-117.671,25427.3,19
35.6364,-117.671,25428.1,19
35.6364,-117.671,25428.9,19
35.6364,-117.671,25429.8,19
35.6364,-117.671,25430.6,19
35.6364,-117.671,25431.4,19
35.6364,-117.671,25432.3,19
35.6364,-117.671,25433.1,19
35.6364,-117.671,25434,19
35.6364,-117.671,25435.2,19
35.6363,-117.671,25436.1,19
35.6363,-117.671,25437,19
35.6363,-117.671,25437.8,19
35.6363,-117.671,25438.7,19
35.6364,-117.671,25439.5,19
35.6364,-117.671,25440.3,19
35.6364,-117.671,25441.2,19
35.6364,-117.671,25442.1,19
35.6364,-117.671,25442.8,19
35.6364,-117.671,25443.7,19
35.6364,-117.671,25444.5,19
35.6364,-117.671,25445.3,19
35.6364,-117.671,25447.1,19
35.6364,-117.671,25448.1,19
35.6364,-117.671,25449,19
35.6365,-117.671,25449.9,19
35.6365,-117.671,25450.8,19
35.6365,-117.671,25451.6,19
35.6365,-117.671,25452.4,19
35.6364,-117.671,25453.2,19
35.6109,-117.682,25454.1,19
35.6294,-117.67,25454.9,19
35.6294,-117.67,25455.8,19
35.6322,-117.672,25456.6,19
35.6364,-117.671,25457.5,19
35.6364,-117.671,25458.3,19
35.6364,-117.671,25459.2,19
35.6364,-117.671,25460,19
35.6363,-117.671,25460.8,19
35.6363,-117.671,25461.6,19
35.6363,-117.671,25462.4,19
35.6363,-117.671,25463.3,19
35.6363,-117.671,25464.1,19
35.6364,-117.671,25464.8,19
35.6364,-117.671,25465.7,19
35.6364,-117.671,25466.5,19
35.6364,-117.671,25467.4,19
35.6364,-117.671,25468.6,19
35.6364,-117.671,25469.6,19
35.585,-117.679,25470.4,19
35.585,-117.679,25471.2,19
35.618,-117.665,25472,19
35.585,-117.679,25472.9,19
35.6364,-117.671,25473.6,19
35.6364,-117.671,25474.8,19
35.6364,-117.671,25475.8,19
35.6364,-117.671,25476.9,19
35.6364,-117.671,25477.9,19
35.6364,-117.671,25479,19
35.6364,-117.671,25480.1,19
35.6364,-117.671,25481.1,19
35.6364,-117.671,25482.2,19
35.6364,-117.671,25483.2,19
35.6364,-117.671,25484.3,19
35.6364,-117.671,25485.3,19
35.6364,-117.671,25486.4,19
35.6364,-117.671,25487.4,19
35.6364,-117.671,25492.2,19
35.6364,-117.671,25497.5,19
35.6364,-117.671,25502.3,19
35.6364,-117.671,25507,19
35.6363,-117.671,25507.9,19
35.6363,-117.671,25508.8,19
35.6363,-117.671,25509.6,19
35.6363,-117.671,25510.5,19
35.6363,-117.671,25515.4,19
35.6363,-117.671,25520.1,19
35.6363,-117.671,25525.4,19
35.6363,-117.671,25530.3,19
35.6363,-117.671,25535.1,19
35.6363,-117.671,25540.3,19
35.6363,-117.671,25541.4,19
35.6364,-117.671,25542.4,19
35.6364,-117.671,25543.2,19
35.6364,-117.671,25544.1,19
35.6364,-117.671,25544.9,19
35.6364,-117.671,25550.2,19
35.6364,-117.671,25555,19
35.6364,-117.671,25560.1,19
35.6364,-117.671,25564.8,19
35.6364,-117.671,25569.6,19
35.6364,-117.671,25574.8,19
35.6364,-117.671,25575.9,19
35.6365,-117.671,25576.8,19
35.6365,-117.671,25577.7,19
35.6365,-117.671,25578.5,19
35.6365,-117.671,25579.3,19
35.6365,-117.671,25584.3,19
35.6365,-117.671,25589,19
35.6365,-117.671,25593.8,19
35.6365,-117.671,25599.1,19
35.6365,-117.671,25604.1,19
35.6365,-117.671,25609,19
35.6365,-117.671,25610.2,19
35.6364,-117.671,25611,19
35.6364,-117.671,25611.9,19
35.6364,-117.671,25612.7,19
35.6364,-117.671,25613.6,19
35.6364,-117.671,25618.5,19
35.6364,-117.671,25623.3,19
35.6364,-117.671,25628.2,19
35.6364,-117.671,25633.2,19
35.6364,-117.671,25638.2,19
35.6364,-117.671,25643.5,19
35.6363,-117.671,25644.2,19
35.6364,-117.671,25645.1,19
35.6364,-117.671,25646,19
35.6364,-117.671,25646.8,19
35.6364,-117.671,25647.6,19
35.6364,-117.671,25652.7,19
35.6364,-117.671,25657.4,19
35.6364,-117.671,25662.5,19
35.6364,-117.671,25667.3,19
35.6364,-117.671,25672,19
35.6364,-117.671,25676.9,19
35.6364,-117.671,25678,19
35.6365,-117.671,25679,19
35.6365,-117.671,25679.8,19
35.6365,-117.671,25680.7,19
35.6365,-117.671,25681.5,19
35.6365,-117.671,25686.8,19
35.6365,-117.671,25691.5,19
35.6365,-117.671,25696.3,19
35.6365,-117.671,25701.1,19
35.6365,-117.671,25705.3,19
35.6365,-117.671,25710,19
35.6365,-117.671,25712.2,19
35.6364,-117.671,25713.1,19
35.6364,-117.671,25713.9,19
35.6364,-117.671,25714.8,19
35.6364,-117.671,25715.6,19
35.6364,-117.671,25716.6,19
35.6364,-117.671,25721.3,19
35.6364,-117.671,25726.6,19
35.6364,-117.671,25732,19
35.6364,-117.671,25737.3,19
35.6364,-117.671,25742,19
35.6364,-117.671,25747.3,19
35.6363,-117.671,25748.4,19
35.6363,-117.671,25749.2,19
35.6363,-117.671,25750.1,19
35.6363,-117.671,25750.9,19
35.6363,-117.671,25756.2,19
35.6363,-117.671,25760.9,19
35.6363,-117.671,25766.1,19
35.6363,-117.671,25770.9,19
35.6363,-117.671,25775.6,19
35.6363,-117.671,25780.5,19
35.6363,-117.671,25781.5,19
35.6364,-117.671,25782.5,19
35.6364,-117.671,25783.4,19
35.6364,-117.671,25784.3,19
35.6364,-117.671,25785.1,19
35.6364,-117.671,25790.4,19
35.6364,-117.671,25794.4,19
35.6364,-117.671,25799.2,19
35.6364,-117.671,25804,19
35.6364,-117.671,25809,19
35.6364,-117.671,25813.7,19
35.6364,-117.671,25815.7,19
35.6364,-117.671,25816.7,19
35.6364,-117.671,25817.6,19
35.6364,-117.671,25818.4,19
35.6364,-117.671,25819.2,19
35.6364,-117.671,25824.5,19
35.6364,-117.671,25830,19
35.6364,-117.671,25835.3,19
35.6364,-117.671,25840.1,19
35.6364,-117.671,25844.4,19
35.6364,-117.671,25845.2,19
35.6364,-117.671,25846.1,19
35.6364,-117.671,25846.9,19
35.6364,-117.671,25847.7,19
35.6364,-117.671,25852.7,19
35.6364,-117.671,25858,19
35.6364,-117.671,25863,19
35.6364,-117.671,25868.3,19
35.6364,-117.671,25873.4,19
35.6364,-117.671,25878.7,19
35.6364,-117.671,25879.6,19
35.6364,-117.671,25880.4,19
35.6364,-117.671,25881.3,19
35.6364,-117.671,25882.1,19
35.6364,-117.671,25887.1,19
35.6364,-117.671,25891.8,19
35.6364,-117.671,25897.1,19
35.6364,-117.671,25902,19
35.6364,-117.671,25906.8,19
35.6364,-117.671,25911.5,19
35.6364,-117.671,25912.6,19
35.6364,-117.671,25913.7,19
35.6364,-117.671,25914.5,19
35.6364,-117.671,25915.3,19
35.6364,-117.671,25916.2,19
35.6364,-117.671,25921.5,19
35.6364,-117.671,25926.3,19
35.6364,-117.671,25931.1,19
35.6364,-117.671,25936,19
35.6364,-117.671,25940.8,19
35.6364,-117.671,25945.4,19
35.6364,-117.671,25947.6,19
35.6365,-117.671,25948.4,19
35.6365,-117.671,25949.2,19
35.6365,-117.671,25950.1,19
35.6365,-117.671,25950.9,19
35.6365,-117.671,25955.8,19
35.6365,-117.671,25960.6,19
35.6365,-117.671,25965.4,19
35.6365,-117.671,25970.1,19
35.6365,-117.671,25975.2,19
35.6365,-117.671,25977.9,19
35.6365,-117.671,25978.8,19
35.6364,-117.671,25979.8,19
35.6364,-117.671,25981.6,19
35.6364,-117.671,25982.6,19
35.6364,-117.671,25983.6,19
35.5901,-117.678,25984.6,19
35.6258,-117.659,25985.6,19
35.6258,-117.659,25986.6,19
35.6364,-117.671,25987.5,19
35.6364,-117.671,25988.4,19
35.6364,-117.671,25989.2,19
35.6361,-117.67,25990.1,19
35.6361,-117.67,25990.8,19
35.6361,-117.67,25991.6,19
35.6361,-117.67,25992.5,19
35.6361,-117.67,25993.4,19
35.6361,-117.67,25994.3,19
35.6361,-117.67,25995.1,19
35.6361,-117.67,25996,19
35.6364,-117.671,25997.2,19
35.6361,-117.67,25998.3,19
35.6361,-117.67,25999.4,19
35.6361,-117.67,25999.4,19
35.6361,-117.67,26000.6,19
35.6361,-117.67,26001.4,19
35.6361,-117.67,26002.3,19
35.6361,-117.67,26003.1,19
35.6363,-117.671,26003.9,19
35.6363,-117.671,26004.7,19
35.6361,-117.67,26005.5,19
35.6361,-117.67,26006.4,19
35.6361,-117.67,26007.3,19
35.6363,-117.671,26008.8,19
35.6361,-117.67,26009.8,19
35.6361,-117.67,26010.8,19
35.6361,-117.67,26011.9,19
35.6365,-117.671,26013.9,19
35.6365,-117.671,26015.4,19
35.6361,-117.67,26016.8,19
35.6361,-117.67,26017.8,19
35.6361,-117.67,26018.8,19
35.6361,-117.67,26019.8,19
35.6361,-117.67,26020.8,19
35.6361,-117.67,26021.8,19
35.6361,-117.67,26022.8,19
35.6361,-117.67,26023.8,19
35.6364,-117.671,26025.5,19
35.6361,-117.67,26027,19
35.6361,-117.67,26028,19
35.6361,-117.67,26029,19
35.6361,-117.67,26030.1,19
35.6361,-117.67,26031.1,19
35.6361,-117.67,26032.1,19
35.6361,-117.67,26033.1,19
35.6361,-117.67,26034.3,19
35.6361,-117.67,26035.3,19
35.6361,-117.67,26036.3,19
35.6361,-117.67,26037.7,19
35.6363,-117.671,26038.5,19
35.6361,-117.67,26039.3,19
35.636,-117.67,26040.4,19
35.6361,-117.67,26041.2,19
35.6363,-117.671,26042,19
35.6361,-117.67,26042.9,19
35.6365,-117.671,26043.9,19
35.6361,-117.67,26044.9,19
35.6364,-117.671,26046,19
35.6361,-117.67,26046,19
35.6364,-117.671,26047.2,19
35.6361,-117.67,26048.1,19
35.6361,-117.67,26048.9,19
35.6361,-117.67,26049.9,19
35.6361,-117.67,26051.2,19
